NAISTYP_SORT; NAISTYP_C; ART; SISF_NR; VORH
"0049.1000002";"49*Ta  ";"K";"0143300";"1"
"0049.1000002";"49*Ta  ";"K";"0143500";"2"
"0049.1000002";"49*Ta  ";"K";"0150600";"1"
"0049.1000002";"49*Ta  ";"K";"0151400";"1"
"0049.1000002";"49*Ta  ";"K";"0173800";"2"
"0049.1000002";"49*Ta  ";"K";"0179300";"2"
"0049.1000002";"49*Ta  ";"K";"0182700";"2"
"0049.1000002";"49*Ta  ";"K";"0189300";"2"
"0049.1000002";"49*Ta  ";"K";"0189600";"2"
"0049.1000002";"49*Ta  ";"K";"0193400";"2"
"0049.1000002";"49*Ta  ";"K";"0207300";"2"
"0049.1000002";"49*Ta  ";"K";"0208900";"2"
"0049.1000002";"49*Ta  ";"K";"0221500";"2"
"0049.1000002";"49*Ta  ";"K";"0226000";"2"
"0049.1000002";"49*Ta  ";"K";"0242000";"2"
"0049.1000002";"49*Ta  ";"K";"0246700";"2"
"0049.1000002";"49*Ta  ";"K";"0247300";"2"
"0049.1000002";"49*Ta  ";"K";"0248300";"2"
"0049.1000002";"49*Ta  ";"K";"0249700";"2"
"0049.1000002";"49*Ta  ";"K";"0251400";"2"
"0049.1000002";"49*Ta  ";"K";"0252400";"2"
"0049.1000002";"49*Ta  ";"K";"0256600";"2"
"0049.1000002";"49*Ta  ";"K";"0263700";"2"
"0049.1000002";"49*Ta  ";"K";"0287300";"1"
"0049.1000002";"49*Ta  ";"K";"0292600";"2"
"0049.1000002";"49*Ta  ";"K";"0292700";"2"
"0049.1000002";"49*Ta  ";"K";"0295700";"2"
"0049.1000002";"49*Ta  ";"K";"0297200";"2"
"0049.1000002";"49*Ta  ";"K";"0302400";"2"
"0049.1000002";"49*Ta  ";"K";"0304800";"2"
"0049.1000002";"49*Ta  ";"K";"0308400";"2"
"0049.1000002";"49*Ta  ";"K";"0312700";"2"
"0049.1000002";"49*Ta  ";"K";"0313700";"2"
"0049.1000002";"49*Ta  ";"K";"0322400";"2"
"0049.1000002";"49*Ta  ";"K";"0325200";"2"
"0049.1000002";"49*Ta  ";"K";"0326000";"2"
"0049.1000002";"49*Ta  ";"K";"0336500";"2"
"0049.1000002";"49*Ta  ";"K";"0339300";"2"
"0049.1000002";"49*Ta  ";"K";"0345300";"2"
"0049.1000002";"49*Ta  ";"K";"0357400";"2"
"0049.1000002";"49*Ta  ";"K";"0359300";"2"
"0049.1000002";"49*Ta  ";"K";"0371600";"1"
"0049.1000002";"49*Ta  ";"K";"0375400";"2"
"0049.1000002";"49*Ta  ";"K";"0389800";"2"
"0049.1000002";"49*Ta  ";"K";"0392200";"2"
"0049.1000002";"49*Ta  ";"K";"0400600";"2"
"0049.1000002";"49*Ta  ";"K";"0401400";"2"
"0049.1000002";"49*Ta  ";"K";"0408095";"0"
"0049.1000002";"49*Ta  ";"K";"0408100";"1"
"0049.1000002";"49*Ta  ";"K";"0409800";"2"
"0049.1000002";"49*Ta  ";"K";"0421600";"2"
"0049.1000002";"49*Ta  ";"K";"0430600";"2"
"0049.1000002";"49*Ta  ";"K";"0434800";"1"
"0049.1000002";"49*Ta  ";"K";"0435300";"2"
"0049.1000002";"49*Ta  ";"K";"0435700";"1"
"0049.1000002";"49*Ta  ";"K";"0436700";"2"
"0049.1000002";"49*Ta  ";"K";"0437900";"1"
"0049.1000002";"49*Ta  ";"K";"0444100";"2"
"0049.1000002";"49*Ta  ";"K";"0449100";"1"
"0049.1000002";"49*Ta  ";"K";"0451600";"2"
"0049.1000002";"49*Ta  ";"M";"1000146";"1"
"0049.1000002";"49*Ta  ";"M";"1000155";"1"
"0049.1000002";"49*Ta  ";"M";"1000171";"1"
"0049.1000002";"49*Ta  ";"M";"1000283";"1"
"0049.1000002";"49*Ta  ";"M";"1000284";"1"
"0049.1000002";"49*Ta  ";"M";"1000289";"1"
"0049.1000002";"49*Ta  ";"M";"1000301";"1"
"0049.1000002";"49*Ta  ";"M";"1000399";"1"
"0049.1000002";"49*Ta  ";"M";"1000434";"1"
"0049.1000002";"49*Ta  ";"M";"1000447";"1"
"0049.1000002";"49*Ta  ";"M";"1000473";"1"
"0049.1000002";"49*Ta  ";"M";"1000499";"1"
"0049.1000002";"49*Ta  ";"M";"1000585";"1"
"0049.1000002";"49*Ta  ";"S";"0025400";"2"
"0049.1000002";"49*Ta  ";"S";"0133600";"2"
"0049.1000002";"49*Ta  ";"S";"0243900";"2"
"0049.1000002";"49*Ta  ";"S";"0349500";"1"
"0049.1000002";"49*Ta  ";"S";"0353100";"2"
"0049.1000002";"49*Ta  ";"S";"0354400";"1"
"0049.1000002";"49*Ta  ";"S";"0357400";"0"
"0049.1000002";"49*Ta  ";"S";"0368300";"0"
"0049.1000002";"49*Ta  ";"S";"0368400";"1"
"1004.0000000";"4G     ";"B";"0000100";"2"
"1004.0000000";"4G     ";"B";"0000300";"0"
"1004.0000000";"4G     ";"B";"0000600";"0"
"1004.0000000";"4G     ";"B";"0000700";"0"
"1004.0000000";"4G     ";"B";"0000800";"3"
"1004.0000000";"4G     ";"B";"0025200";"3"
"1004.0000000";"4G     ";"B";"0025300";"3"
"1004.0000000";"4G     ";"B";"0025400";"0"
"1004.0000000";"4G     ";"B";"0060400";"3"
"1004.0000000";"4G     ";"B";"0096900";"3"
"1004.0000000";"4G     ";"B";"0097200";"3"
"1004.0000000";"4G     ";"B";"0165000";"1"
"1004.0000000";"4G     ";"B";"0174200";"3"
"1004.0000000";"4G     ";"B";"0217500";"0"
"1004.0000000";"4G     ";"B";"0224200";"3"
"1004.0000000";"4G     ";"B";"0227200";"3"
"1004.0000000";"4G     ";"B";"0302800";"2"
"1004.0000000";"4G     ";"B";"0305800";"0"
"1004.0000000";"4G     ";"B";"0306100";"3"
"1004.0000000";"4G     ";"B";"0317500";"3"
"1004.0000000";"4G     ";"B";"0328400";"0"
"1004.0000000";"4G     ";"B";"0330600";"3"
"1004.0000000";"4G     ";"B";"0335900";"3"
"1004.0000000";"4G     ";"B";"0336200";"3"
"1004.0000000";"4G     ";"B";"0363700";"3"
"1004.0000000";"4G     ";"B";"0402200";"2"
"1004.0000000";"4G     ";"B";"0402300";"2"
"1004.0000000";"4G     ";"B";"0413600";"3"
"1004.0000000";"4G     ";"B";"0421400";"3"
"1004.0000000";"4G     ";"B";"0421500";"0"
"1004.0000000";"4G     ";"B";"0432800";"3"
"1004.0000000";"4G     ";"K";"0033600";"1"
"1004.0000000";"4G     ";"K";"0055700";"1"
"1004.0000000";"4G     ";"K";"0062500";"1"
"1004.0000000";"4G     ";"K";"0070600";"1"
"1004.0000000";"4G     ";"K";"0086100";"1"
"1004.0000000";"4G     ";"K";"0143500";"1"
"1004.0000000";"4G     ";"K";"0165800";"1"
"1004.0000000";"4G     ";"K";"0179300";"1"
"1004.0000000";"4G     ";"K";"0193400";"1"
"1004.0000000";"4G     ";"K";"0247300";"1"
"1004.0000000";"4G     ";"K";"0248300";"1"
"1004.0000000";"4G     ";"K";"0256500";"2"
"1004.0000000";"4G     ";"K";"0287300";"1"
"1004.0000000";"4G     ";"K";"0298400";"1"
"1004.0000000";"4G     ";"K";"0302000";"2"
"1004.0000000";"4G     ";"K";"0325200";"1"
"1004.0000000";"4G     ";"K";"0345300";"2"
"1004.0000000";"4G     ";"K";"0389800";"1"
"1004.0000000";"4G     ";"K";"0434800";"2"
"1004.0000000";"4G     ";"K";"0444100";"1"
"1004.0000000";"4G     ";"K";"0451600";"1"
"1004.0000000";"4G     ";"M";"1000577";"1"
"1004.0000000";"4G     ";"S";"0025400";"2"
"1004.0000000";"4G     ";"S";"0121600";"2"
"1004.0000000";"4G     ";"S";"0224200";"0"
"1004.0000000";"4G     ";"S";"0243400";"2"
"1004.0000000";"4G     ";"S";"0243500";"2"
"1004.0000000";"4G     ";"S";"0345300";"0"
"1004.0000000";"4G     ";"S";"0349500";"2"
"1004.0000000";"4G     ";"S";"0368400";"2"
"0050.0000000";"50     ";"B";"0000100";"1"
"0050.0000000";"50     ";"B";"0000300";"0"
"0050.0000000";"50     ";"B";"0000600";"0"
"0050.0000000";"50     ";"B";"0000700";"0"
"0050.0000000";"50     ";"B";"0000800";"2"
"0050.0000000";"50     ";"B";"0025200";"0"
"0050.0000000";"50     ";"B";"0025300";"3"
"0050.0000000";"50     ";"B";"0025400";"0"
"0050.0000000";"50     ";"B";"0060400";"3"
"0050.0000000";"50     ";"B";"0096900";"0"
"0050.0000000";"50     ";"B";"0097200";"0"
"0050.0000000";"50     ";"B";"0165000";"0"
"0050.0000000";"50     ";"B";"0174200";"3"
"0050.0000000";"50     ";"B";"0217500";"0"
"0050.0000000";"50     ";"B";"0227200";"3"
"0050.0000000";"50     ";"B";"0287100";"0"
"0050.0000000";"50     ";"B";"0302800";"1"
"0050.0000000";"50     ";"B";"0304900";"0"
"0050.0000000";"50     ";"B";"0305800";"0"
"0050.0000000";"50     ";"B";"0306100";"0"
"0050.0000000";"50     ";"B";"0317100";"0"
"0050.0000000";"50     ";"B";"0317300";"0"
"0050.0000000";"50     ";"B";"0317500";"3"
"0050.0000000";"50     ";"B";"0328400";"0"
"0050.0000000";"50     ";"B";"0335900";"0"
"0050.0000000";"50     ";"B";"0336000";"0"
"0050.0000000";"50     ";"B";"0336100";"0"
"0050.0000000";"50     ";"B";"0346500";"0"
"0050.0000000";"50     ";"B";"0362800";"0"
"0050.0000000";"50     ";"B";"0363700";"3"
"0050.0000000";"50     ";"B";"0402200";"3"
"0050.0000000";"50     ";"B";"0402300";"2"
"0050.0000000";"50     ";"B";"0402500";"0"
"0050.0000000";"50     ";"B";"0413600";"0"
"0050.0000000";"50     ";"B";"0421400";"0"
"0050.0000000";"50     ";"B";"0421500";"0"
"0050.0000000";"50     ";"B";"0432800";"0"
"0050.0000000";"50     ";"K";"0001600";"2"
"0050.0000000";"50     ";"K";"0003000";"1"
"0050.0000000";"50     ";"K";"0004895";"0"
"0050.0000000";"50     ";"K";"0005200";"2"
"0050.0000000";"50     ";"K";"0005400";"1"
"0050.0000000";"50     ";"K";"0010400";"2"
"0050.0000000";"50     ";"K";"0038700";"2"
"0050.0000000";"50     ";"K";"0052000";"0"
"0050.0000000";"50     ";"K";"0055600";"2"
"0050.0000000";"50     ";"K";"0055700";"1"
"0050.0000000";"50     ";"K";"0057400";"2"
"0050.0000000";"50     ";"K";"0062500";"2"
"0050.0000000";"50     ";"K";"0064200";"2"
"0050.0000000";"50     ";"K";"0071500";"2"
"0050.0000000";"50     ";"K";"0086100";"2"
"0050.0000000";"50     ";"K";"0094700";"2"
"0050.0000000";"50     ";"K";"0106700";"1"
"0050.0000000";"50     ";"K";"0107100";"0"
"0050.0000000";"50     ";"K";"0112500";"2"
"0050.0000000";"50     ";"K";"0112800";"1"
"0050.0000000";"50     ";"K";"0113500";"2"
"0050.0000000";"50     ";"K";"0124300";"2"
"0050.0000000";"50     ";"K";"0132600";"0"
"0050.0000000";"50     ";"K";"0132650";"2"
"0050.0000000";"50     ";"K";"0134800";"2"
"0050.0000000";"50     ";"K";"0143300";"2"
"0050.0000000";"50     ";"K";"0143500";"2"
"0050.0000000";"50     ";"K";"0150600";"2"
"0050.0000000";"50     ";"K";"0165800";"2"
"0050.0000000";"50     ";"K";"0173800";"2"
"0050.0000000";"50     ";"K";"0179300";"1"
"0050.0000000";"50     ";"K";"0189300";"2"
"0050.0000000";"50     ";"K";"0189600";"2"
"0050.0000000";"50     ";"K";"0189700";"2"
"0050.0000000";"50     ";"K";"0193400";"2"
"0050.0000000";"50     ";"K";"0202600";"2"
"0050.0000000";"50     ";"K";"0207300";"2"
"0050.0000000";"50     ";"K";"0208900";"2"
"0050.0000000";"50     ";"K";"0213700";"2"
"0050.0000000";"50     ";"K";"0221500";"2"
"0050.0000000";"50     ";"K";"0226000";"1"
"0050.0000000";"50     ";"K";"0246700";"2"
"0050.0000000";"50     ";"K";"0247300";"2"
"0050.0000000";"50     ";"K";"0248300";"2"
"0050.0000000";"50     ";"K";"0249700";"2"
"0050.0000000";"50     ";"K";"0251400";"2"
"0050.0000000";"50     ";"K";"0252400";"1"
"0050.0000000";"50     ";"K";"0256600";"2"
"0050.0000000";"50     ";"K";"0259800";"2"
"0050.0000000";"50     ";"K";"0263700";"2"
"0050.0000000";"50     ";"K";"0270100";"2"
"0050.0000000";"50     ";"K";"0287300";"1"
"0050.0000000";"50     ";"K";"0292600";"1"
"0050.0000000";"50     ";"K";"0295700";"2"
"0050.0000000";"50     ";"K";"0297200";"2"
"0050.0000000";"50     ";"K";"0301900";"2"
"0050.0000000";"50     ";"K";"0302400";"1"
"0050.0000000";"50     ";"K";"0313700";"2"
"0050.0000000";"50     ";"K";"0325200";"1"
"0050.0000000";"50     ";"K";"0326000";"1"
"0050.0000000";"50     ";"K";"0336500";"2"
"0050.0000000";"50     ";"K";"0339300";"1"
"0050.0000000";"50     ";"K";"0340300";"2"
"0050.0000000";"50     ";"K";"0359300";"2"
"0050.0000000";"50     ";"K";"0369100";"2"
"0050.0000000";"50     ";"K";"0375400";"1"
"0050.0000000";"50     ";"K";"0389800";"2"
"0050.0000000";"50     ";"K";"0400600";"2"
"0050.0000000";"50     ";"K";"0401400";"2"
"0050.0000000";"50     ";"K";"0408100";"1"
"0050.0000000";"50     ";"K";"0409800";"2"
"0050.0000000";"50     ";"K";"0434800";"1"
"0050.0000000";"50     ";"K";"0435300";"2"
"0050.0000000";"50     ";"K";"0435700";"2"
"0050.0000000";"50     ";"K";"0436700";"2"
"0050.0000000";"50     ";"K";"0437900";"1"
"0050.0000000";"50     ";"K";"0444100";"1"
"0050.0000000";"50     ";"K";"0449100";"1"
"0050.0000000";"50     ";"K";"0451600";"1"
"0050.0000000";"50     ";"M";"1000155";"2"
"0050.0000000";"50     ";"M";"1000171";"2"
"0050.0000000";"50     ";"M";"1000214";"2"
"0050.0000000";"50     ";"M";"1000283";"2"
"0050.0000000";"50     ";"M";"1000284";"2"
"0050.0000000";"50     ";"M";"1000289";"2"
"0050.0000000";"50     ";"M";"1000301";"2"
"0050.0000000";"50     ";"M";"1000427";"2"
"0050.0000000";"50     ";"M";"1000434";"2"
"0050.0000000";"50     ";"M";"1000447";"2"
"0050.0000000";"50     ";"M";"1000473";"2"
"0050.0000000";"50     ";"M";"1000499";"2"
"0050.0000000";"50     ";"S";"0025400";"1"
"0050.0000000";"50     ";"S";"0059200";"0"
"0050.0000000";"50     ";"S";"0121600";"2"
"0050.0000000";"50     ";"S";"0122200";"0"
"0050.0000000";"50     ";"S";"0133600";"2"
"0050.0000000";"50     ";"S";"0224200";"2"
"0050.0000000";"50     ";"S";"0243400";"1"
"0050.0000000";"50     ";"S";"0243900";"1"
"0050.0000000";"50     ";"S";"0244200";"1"
"0050.0000000";"50     ";"S";"0305500";"2"
"0050.0000000";"50     ";"S";"0346000";"0"
"0050.0000000";"50     ";"S";"0346200";"0"
"0050.0000000";"50     ";"S";"0346300";"0"
"0050.0000000";"50     ";"S";"0349500";"1"
"0050.0000000";"50     ";"S";"0354400";"1"
"0050.0000000";"50     ";"S";"0368300";"0"
"0050.0000000";"50     ";"S";"0368400";"1"
"0050.1000000";"50*    ";"B";"0000100";"1"
"0050.1000000";"50*    ";"B";"0000300";"0"
"0050.1000000";"50*    ";"B";"0000600";"0"
"0050.1000000";"50*    ";"B";"0000700";"0"
"0050.1000000";"50*    ";"B";"0000800";"2"
"0050.1000000";"50*    ";"B";"0025200";"0"
"0050.1000000";"50*    ";"B";"0025300";"3"
"0050.1000000";"50*    ";"B";"0025400";"0"
"0050.1000000";"50*    ";"B";"0060400";"3"
"0050.1000000";"50*    ";"B";"0096900";"0"
"0050.1000000";"50*    ";"B";"0097200";"0"
"0050.1000000";"50*    ";"B";"0165000";"0"
"0050.1000000";"50*    ";"B";"0174200";"3"
"0050.1000000";"50*    ";"B";"0217500";"0"
"0050.1000000";"50*    ";"B";"0227200";"3"
"0050.1000000";"50*    ";"B";"0287100";"0"
"0050.1000000";"50*    ";"B";"0302800";"1"
"0050.1000000";"50*    ";"B";"0304900";"0"
"0050.1000000";"50*    ";"B";"0305800";"0"
"0050.1000000";"50*    ";"B";"0306100";"0"
"0050.1000000";"50*    ";"B";"0317100";"0"
"0050.1000000";"50*    ";"B";"0317300";"0"
"0050.1000000";"50*    ";"B";"0317500";"3"
"0050.1000000";"50*    ";"B";"0328400";"0"
"0050.1000000";"50*    ";"B";"0335900";"0"
"0050.1000000";"50*    ";"B";"0336000";"0"
"0050.1000000";"50*    ";"B";"0336100";"0"
"0050.1000000";"50*    ";"B";"0346500";"0"
"0050.1000000";"50*    ";"B";"0362800";"0"
"0050.1000000";"50*    ";"B";"0363700";"3"
"0050.1000000";"50*    ";"B";"0402200";"3"
"0050.1000000";"50*    ";"B";"0402300";"2"
"0050.1000000";"50*    ";"B";"0402500";"0"
"0050.1000000";"50*    ";"B";"0413600";"0"
"0050.1000000";"50*    ";"B";"0421400";"0"
"0050.1000000";"50*    ";"B";"0421500";"0"
"0050.1000000";"50*    ";"B";"0432800";"0"
"0050.1000000";"50*    ";"K";"0005200";"2"
"0050.1000000";"50*    ";"K";"0005500";"1"
"0050.1000000";"50*    ";"K";"0010400";"2"
"0050.1000000";"50*    ";"K";"0048300";"2"
"0050.1000000";"50*    ";"K";"0052000";"2"
"0050.1000000";"50*    ";"K";"0055700";"1"
"0050.1000000";"50*    ";"K";"0064200";"2"
"0050.1000000";"50*    ";"K";"0071400";"2"
"0050.1000000";"50*    ";"K";"0075200";"2"
"0050.1000000";"50*    ";"K";"0076800";"2"
"0050.1000000";"50*    ";"K";"0078800";"2"
"0050.1000000";"50*    ";"K";"0079600";"2"
"0050.1000000";"50*    ";"K";"0081595";"2"
"0050.1000000";"50*    ";"K";"0086100";"2"
"0050.1000000";"50*    ";"K";"0087500";"2"
"0050.1000000";"50*    ";"K";"0094700";"2"
"0050.1000000";"50*    ";"K";"0099200";"2"
"0050.1000000";"50*    ";"K";"0106700";"2"
"0050.1000000";"50*    ";"K";"0114300";"2"
"0050.1000000";"50*    ";"K";"0116000";"2"
"0050.1000000";"50*    ";"K";"0132600";"0"
"0050.1000000";"50*    ";"K";"0132650";"2"
"0050.1000000";"50*    ";"K";"0143100";"2"
"0050.1000000";"50*    ";"K";"0143300";"2"
"0050.1000000";"50*    ";"K";"0143500";"1"
"0050.1000000";"50*    ";"K";"0165800";"2"
"0050.1000000";"50*    ";"K";"0173800";"2"
"0050.1000000";"50*    ";"K";"0179300";"2"
"0050.1000000";"50*    ";"K";"0179900";"2"
"0050.1000000";"50*    ";"K";"0182700";"2"
"0050.1000000";"50*    ";"K";"0193400";"2"
"0050.1000000";"50*    ";"K";"0197900";"2"
"0050.1000000";"50*    ";"K";"0202600";"2"
"0050.1000000";"50*    ";"K";"0207300";"2"
"0050.1000000";"50*    ";"K";"0207400";"2"
"0050.1000000";"50*    ";"K";"0221500";"2"
"0050.1000000";"50*    ";"K";"0226000";"2"
"0050.1000000";"50*    ";"K";"0246700";"2"
"0050.1000000";"50*    ";"K";"0247300";"1"
"0050.1000000";"50*    ";"K";"0248300";"1"
"0050.1000000";"50*    ";"K";"0252400";"1"
"0050.1000000";"50*    ";"K";"0256600";"1"
"0050.1000000";"50*    ";"K";"0256900";"2"
"0050.1000000";"50*    ";"K";"0259100";"1"
"0050.1000000";"50*    ";"K";"0259800";"2"
"0050.1000000";"50*    ";"K";"0265700";"2"
"0050.1000000";"50*    ";"K";"0270100";"2"
"0050.1000000";"50*    ";"K";"0287300";"1"
"0050.1000000";"50*    ";"K";"0292600";"2"
"0050.1000000";"50*    ";"K";"0295700";"1"
"0050.1000000";"50*    ";"K";"0298400";"2"
"0050.1000000";"50*    ";"K";"0302400";"1"
"0050.1000000";"50*    ";"K";"0313700";"2"
"0050.1000000";"50*    ";"K";"0316500";"2"
"0050.1000000";"50*    ";"K";"0325200";"1"
"0050.1000000";"50*    ";"K";"0345400";"2"
"0050.1000000";"50*    ";"K";"0357400";"2"
"0050.1000000";"50*    ";"K";"0369100";"2"
"0050.1000000";"50*    ";"K";"0372800";"2"
"0050.1000000";"50*    ";"K";"0389800";"2"
"0050.1000000";"50*    ";"K";"0392200";"2"
"0050.1000000";"50*    ";"K";"0401400";"2"
"0050.1000000";"50*    ";"K";"0434800";"2"
"0050.1000000";"50*    ";"K";"0435700";"2"
"0050.1000000";"50*    ";"K";"0436700";"1"
"0050.1000000";"50*    ";"K";"0437900";"2"
"0050.1000000";"50*    ";"K";"0444100";"2"
"0050.1000000";"50*    ";"K";"0449100";"1"
"0050.1000000";"50*    ";"K";"0451600";"1"
"0050.1000000";"50*    ";"M";"1000146";"1"
"0050.1000000";"50*    ";"M";"1000155";"1"
"0050.1000000";"50*    ";"M";"1000171";"1"
"0050.1000000";"50*    ";"M";"1000214";"1"
"0050.1000000";"50*    ";"M";"1000283";"1"
"0050.1000000";"50*    ";"M";"1000289";"1"
"0050.1000000";"50*    ";"M";"1000301";"1"
"0050.1000000";"50*    ";"M";"1000434";"1"
"0050.1000000";"50*    ";"M";"1000447";"1"
"0050.1000000";"50*    ";"M";"1000499";"1"
"0050.1000000";"50*    ";"M";"1000585";"1"
"0050.1000000";"50*    ";"S";"0025400";"1"
"0050.1000000";"50*    ";"S";"0059200";"2"
"0050.1000000";"50*    ";"S";"0116400";"2"
"0050.1000000";"50*    ";"S";"0119700";"1"
"0050.1000000";"50*    ";"S";"0121600";"1"
