REGION; NAISTYP_SORT; NAISTYP; SISF_NR; VORH; QUELLE_BA
"W";"0026.0140001";"26w collin";"0000700";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0000800";"a";"RM JB MF"
"W";"0026.0140001";"26w collin";"0025200";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0025300";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0060400";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0174200";"b";"RM JB MF"
"W";"0026.0140001";"26w collin";"0317100";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0317300";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0317500";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0328400";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0329700";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0336100";"b";"RM JB MF"
"W";"0026.0140001";"26w collin";"0346500";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0363700";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0365800";"c";"PW19"
"W";"0026.0140001";"26w collin";"0402200";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0402300";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0421400";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0421500";"c";"RM JB MF"
"W";"0026.0140001";"26w collin";"0433000";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0000700";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0000800";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0025200";"a";"RM JB MF"
"W";"0027.1000001";"27* collin";"0025300";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0060400";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0174200";"b";"RM JB MF"
"W";"0027.1000001";"27* collin";"0317100";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0317300";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0362800";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0363700";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0364000";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0365800";"c";"PW19"
"W";"0027.1000001";"27* collin";"0402300";"c";"RM JB MF"
"W";"0027.1000001";"27* collin";"0433000";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0000300";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0000700";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0000800";"b";"RM JB MF"
"W";"0032.1000001";"32* collin";"0009500";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0025200";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0060400";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0174200";"b";"RM JB MF"
"W";"0032.1000001";"32* collin";"0217500";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0317500";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0328400";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0329700";"b";"RM JB MF"
"W";"0032.1000001";"32* collin";"0335900";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0336100";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0346500";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0363700";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0365800";"c";"PW19"
"W";"0032.1000001";"32* collin";"0402200";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0402300";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0421400";"b";"RM JB MF"
"W";"0032.1000001";"32* collin";"0421500";"c";"RM JB MF"
"W";"0032.1000001";"32* collin";"0433000";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0000300";"b";"RM JB MF"
"W";"0033.0001401";"33V collin";"0000600";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0000700";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0000800";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0009500";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0060400";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0097200";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0174200";"b";"RM JB MF"
"W";"0033.0001401";"33V collin";"0217500";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0317500";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0328400";"b";"RM JB MF"
"W";"0033.0001401";"33V collin";"0330600";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0335900";"a";"RM JB MF"
"W";"0033.0001401";"33V collin";"0346500";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0363700";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0364000";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0402200";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0402300";"c";"RM JB MF"
"W";"0033.0001401";"33V collin";"0421400";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0000300";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0000600";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0009500";"b";"RM JB MF"
"W";"0040.0000801";"40P collin";"0060400";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0097200";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0174200";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0217500";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0317500";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0328400";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0330600";"c";"PW19"
"W";"0040.0000801";"40P collin";"0335900";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0336000";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0336200";"c";"PW19"
"W";"0040.0000801";"40P collin";"0346500";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0363700";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0402200";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0402300";"c";"RM JB MF"
"W";"0040.0000801";"40P collin";"0421400";"b";"RM JB MF"
"W";"0040.0000801";"40P collin";"0421500";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0000300";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0000600";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0009500";"b";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0060400";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0174200";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0217500";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0317500";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0328400";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0335900";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0336000";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0346500";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0363700";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0402200";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0402300";"c";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0421400";"b";"RM JB MF"
"W";"0040.0000821";"40PBl collin";"0421500";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0000100";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0009500";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0060400";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0097200";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0227200";"c";"PW19"
"W";"0046.0000001";"46 collin";"0306100";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0317500";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0328400";"b";"RM JB MF"
"W";"0046.0000001";"46 collin";"0330600";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0335900";"b";"RM JB MF"
"W";"0046.0000001";"46 collin";"0336100";"b";"RM JB MF"
"W";"0046.0000001";"46 collin";"0346500";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0363700";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0402300";"c";"RM JB MF"
"W";"0046.0000001";"46 collin";"0421400";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0009500";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0060400";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0097200";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0306100";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0317500";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0328400";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0330600";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0335900";"a";"RM JB MF"
"W";"0046.0000701";"46M collin";"0346500";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0363700";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0402300";"c";"RM JB MF"
"W";"0046.0000701";"46M collin";"0421400";"c";"RM JB MF"
"W";"0046.1000001";"46* collin";"0000100";"c";"RM JB MF"
"W";"0046.1000001";"46* collin";"0025200";"c";"RM JB MF"
"W";"0046.1000001";"46* collin";"0060400";"a";"RM JB MF"
"W";"0046.1000001";"46* collin";"0227200";"c";"PW19"
"W";"0046.1000001";"46* collin";"0306100";"c";"RM JB MF"
"W";"0046.1000001";"46* collin";"0336100";"b";"RM JB MF"
"W";"0046.1000001";"46* collin";"0363700";"c";"RM JB MF"
"W";"0046.1000001";"46* collin";"0402300";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0000300";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0000700";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0009500";"b";"RM JB MF"
"W";"0047.0001601";"47H collin";"0060400";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0097200";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0174200";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0328400";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0335900";"b";"RM JB MF"
"W";"0047.0001601";"47H collin";"0346500";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0363700";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0402200";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0402300";"c";"RM JB MF"
"W";"0047.0001601";"47H collin";"0421400";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0000300";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0000600";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0000700";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0000800";"b";"RM JB MF"
"W";"0048.0000001";"48 collin";"0009500";"b";"RM JB MF"
"W";"0048.0000001";"48 collin";"0060400";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0097200";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0174200";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0217500";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0328400";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0335900";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0346500";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0363700";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0402200";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0402300";"c";"RM JB MF"
"W";"0048.0000001";"48 collin";"0421400";"b";"RM JB MF"
"W";"0048.0000001";"48 collin";"0421500";"b";"RM JB MF"
"W";"0048.0000001";"48 collin";"0433000";"b";"RM JB MF"
"W";"0049.0000001";"49 collin";"0000800";"c";"PW19"
"W";"0049.0000001";"49 collin";"0025200";"a";"RM JB MF"
"W";"0049.0000001";"49 collin";"0025300";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0060400";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0174200";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0317100";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0317300";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0363700";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0402300";"c";"RM JB MF"
"W";"0049.0000001";"49 collin";"0433000";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0000700";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0000800";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0025200";"a";"RM JB MF"
"W";"0049.1000001";"49* collin";"0025300";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0060400";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0174200";"b";"RM JB MF"
"W";"0049.1000001";"49* collin";"0317100";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0317300";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0362800";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0363700";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0402300";"c";"RM JB MF"
"W";"0049.1000001";"49* collin";"0433000";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0000100";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0000300";"b";"RM JB MF"
"W";"0050.0000001";"50 collin";"0000600";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0000700";"b";"RM JB MF"
"W";"0050.0000001";"50 collin";"0000800";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0009500";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0060400";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0097200";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0174200";"b";"RM JB MF"
"W";"0050.0000001";"50 collin";"0217500";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0287100";"c";"PW19"
"W";"0050.0000001";"50 collin";"0306100";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0317100";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0317500";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0328400";"b";"RM JB MF"
"W";"0050.0000001";"50 collin";"0330600";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0335900";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0336100";"b";"RM JB MF"
"W";"0050.0000001";"50 collin";"0346500";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0363700";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0402200";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0402300";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0421400";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0421500";"c";"RM JB MF"
"W";"0050.0000001";"50 collin";"0433000";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0000100";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0000300";"b";"RM JB MF"
"W";"0050.0000801";"50P collin";"0000600";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0000700";"b";"RM JB MF"
"W";"0050.0000801";"50P collin";"0000800";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0009500";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0060400";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0097200";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0174200";"b";"RM JB MF"
"W";"0050.0000801";"50P collin";"0217500";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0287100";"c";"PW19"
"W";"0050.0000801";"50P collin";"0306100";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0317100";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0317500";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0328400";"b";"RM JB MF"
"W";"0050.0000801";"50P collin";"0330600";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0335900";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0336100";"b";"RM JB MF"
"W";"0050.0000801";"50P collin";"0346500";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0363700";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0402200";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0402300";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0421400";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0421500";"c";"RM JB MF"
"W";"0050.0000801";"50P collin";"0433000";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0000300";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0000600";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0000700";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0000800";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0009500";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0060400";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0174200";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0217500";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0287100";"c";"PW19"
"W";"0050.1000001";"50* collin";"0306100";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0317100";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0317500";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0328400";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0335900";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0346500";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0363700";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0402200";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0402300";"c";"RM JB MF"
"W";"0050.1000001";"50* collin";"0421400";"a";"RM JB MF"
"W";"0050.1000001";"50* collin";"0421500";"b";"RM JB MF"
"W";"0050.1000001";"50* collin";"0433000";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0000300";"b";"RM JB MF"
"W";"0051.0000001";"51 collin";"0000700";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0000800";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0009500";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0060400";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0097200";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0174200";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0217500";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0306100";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0317100";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0317500";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0328400";"b";"RM JB MF"
"W";"0051.0000001";"51 collin";"0330600";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0335900";"a";"RM JB MF"
"W";"0051.0000001";"51 collin";"0346500";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0363700";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0402200";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0402300";"c";"RM JB MF"
"W";"0051.0000001";"51 collin";"0421400";"b";"RM JB MF"
"W";"0051.0000001";"51 collin";"0433000";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0000300";"b";"RM JB MF"
"W";"0052.0000001";"52 collin";"0000600";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0000700";"b";"RM JB MF"
"W";"0052.0000001";"52 collin";"0009500";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0060400";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0174200";"a";"RM JB MF"
"W";"0052.0000001";"52 collin";"0217500";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0287100";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0306100";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0317100";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0317500";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0328400";"b";"RM JB MF"
"W";"0052.0000001";"52 collin";"0335900";"a";"RM JB MF"
"W";"0052.0000001";"52 collin";"0346500";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0363700";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0402200";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0402300";"c";"RM JB MF"
"W";"0052.0000001";"52 collin";"0421400";"a";"RM JB MF"
"W";"0052.0000001";"52 collin";"0421500";"b";"RM JB MF"
"W";"0052.0000001";"52 collin";"0433000";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0000300";"b";"RM JB MF"
"W";"0053.0000001";"53 collin";"0000600";"b";"RM JB MF"
"W";"0053.0000001";"53 collin";"0009500";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0060400";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0174200";"b";"RM JB MF"
"W";"0053.0000001";"53 collin";"0217500";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0287100";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0305900";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0306100";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0317500";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0328400";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0335900";"a";"RM JB MF"
"W";"0053.0000001";"53 collin";"0336000";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0346500";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0363700";"c";"RM JB MF"
"W";"0053.0000001";"53 collin";"0402200";"b";"RM JB MF"
"W";"0053.0000001";"53 collin";"0421400";"a";"RM JB MF"
"W";"0053.0000001";"53 collin";"0421500";"b";"RM JB MF"
"W";"0053.0000001";"53 collin";"0433000";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0000300";"b";"RM JB MF"
"W";"0053.1000001";"53* collin";"0000600";"b";"RM JB MF"
"W";"0053.1000001";"53* collin";"0009500";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0060400";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0174200";"b";"RM JB MF"
"W";"0053.1000001";"53* collin";"0217500";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0287100";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0305900";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0306100";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0317500";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0328400";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0335900";"a";"RM JB MF"
"W";"0053.1000001";"53* collin";"0336000";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0346500";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0363700";"c";"RM JB MF"
"W";"0053.1000001";"53* collin";"0402200";"b";"RM JB MF"
"W";"0053.1000001";"53* collin";"0421400";"a";"RM JB MF"
"W";"0053.1000001";"53* collin";"0421500";"b";"RM JB MF"
"W";"0053.1000001";"53* collin";"0433000";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0000300";"b";"RM JB MF"
"W";"0054.0000001";"54 collin";"0000600";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0000700";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0009500";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0060400";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0097200";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0174200";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0217500";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0287100";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0306100";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0317100";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0317500";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0328400";"b";"RM JB MF"
"W";"0054.0000001";"54 collin";"0335900";"a";"RM JB MF"
"W";"0054.0000001";"54 collin";"0346500";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0363700";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0402200";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0402300";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0421400";"b";"RM JB MF"
"W";"0054.0000001";"54 collin";"0421500";"c";"RM JB MF"
"W";"0054.0000001";"54 collin";"0433000";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0000300";"b";"RM JB MF"
"W";"0054.0000101";"54A collin";"0000600";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0000700";"b";"RM JB MF"
"W";"0054.0000101";"54A collin";"0000800";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0009500";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0060400";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0097200";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0174200";"b";"RM JB MF"
"W";"0054.0000101";"54A collin";"0217500";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0306100";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0317100";"c";"RM JB MF"
"W";"0054.0000101";"54A collin";"0317500";"c";"RM JB MF"
